id,gender,demographics,low_income,school_year,grade,school,teacher,teacher_id,subject,math_ability,english_ability,boy,moy,eoy,state_exam,state_exam_score
991,female,3,0,2010,5,School C,Teacher 1,52,math,60,76,215,221,226,Pass,76
991,female,3,0,2010,5,School C,Teacher 1,52,english,60,76,216,220,222,Pass Plus,88
992,female,3,1,2005,0,School B,Teacher 1,19,math,33,27,133,148,155,Fail,28
992,female,3,1,2005,0,School B,Teacher 1,19,english,33,27,132,146,152,Fail,11
992,female,3,1,2006,1,School B,Teacher 3,24,math,41,35,156,169,176,Fail,32
992,female,3,1,2006,1,School B,Teacher 3,24,english,41,35,155,167,173,Fail,18
992,female,3,1,2007,2,School B,Teacher 2,26,math,38,40,173,185,191,Fail,31
992,female,3,1,2007,2,School B,Teacher 2,26,english,38,40,170,183,187,Pass,40
992,female,3,1,2008,3,School B,Teacher 3,30,math,49,48,186,195,201,Fail,32
992,female,3,1,2008,3,School B,Teacher 3,30,english,49,48,187,196,199,Pass,45
992,female,3,1,2009,4,School B,Teacher 3,33,math,43,53,201,210,214,Pass,44
992,female,3,1,2009,4,School B,Teacher 3,33,english,43,53,199,206,209,Pass,50
992,female,3,1,2010,5,School B,Teacher 3,36,math,54,58,208,217,221,Pass,51
992,female,3,1,2010,5,School B,Teacher 3,36,english,54,58,208,214,216,Pass,48
993,female,2,1,2005,0,School A,Teacher 3,3,math,52,63,140,155,163,Pass,67
993,female,2,1,2005,0,School A,Teacher 3,3,english,52,63,145,158,165,Pass Plus,88
993,female,2,1,2006,1,School A,Teacher 2,5,math,62,71,163,173,179,Pass,50
993,female,2,1,2006,1,School A,Teacher 2,5,english,62,71,167,178,185,Pass,76
993,female,2,1,2007,2,School A,Teacher 1,7,math,47,71,180,188,194,Pass,57
993,female,2,1,2007,2,School A,Teacher 1,7,english,47,71,183,192,196,Pass Plus,85
993,female,2,1,2008,3,School A,Teacher 3,12,math,57,71,189,195,200,Fail,26
993,female,2,1,2008,3,School A,Teacher 3,12,english,57,71,196,201,204,Pass,75
993,female,2,1,2009,4,School A,Teacher 1,13,math,42,66,204,209,214,Fail,35
993,female,2,1,2009,4,School A,Teacher 1,13,english,42,66,204,209,211,Pass,73
993,female,2,1,2010,5,School A,Teacher 1,16,math,52,66,208,212,216,Fail,22
993,female,2,1,2010,5,School A,Teacher 1,16,english,52,66,212,216,217,Pass,62
994,female,4,0,2005,0,School C,Teacher 1,37,math,48,68,139,152,160,Pass,48
994,female,4,0,2005,0,School C,Teacher 1,37,english,48,68,147,155,162,Pass,75
994,female,4,0,2006,1,School C,Teacher 1,40,math,53,63,162,171,178,Fail,39
994,female,4,0,2006,1,School C,Teacher 1,40,english,53,63,165,174,180,Pass,63
994,female,4,0,2007,2,School C,Teacher 1,43,math,43,58,177,185,191,Fail,24
994,female,4,0,2007,2,School C,Teacher 1,43,english,43,58,178,185,189,Pass,50
994,female,4,0,2008,3,School C,Teacher 2,47,math,48,53,187,197,202,Pass,46
994,female,4,0,2008,3,School C,Teacher 2,47,english,48,53,189,199,203,Pass,54
994,female,4,0,2009,4,School C,Teacher 2,50,math,48,61,201,206,210,Fail,22
994,female,4,0,2009,4,School C,Teacher 2,50,english,48,61,202,205,208,Pass,46
994,female,4,0,2010,5,School C,Teacher 3,54,math,43,56,210,218,222,Pass,50
994,female,4,0,2010,5,School C,Teacher 3,54,english,43,56,208,215,217,Pass,71
995,male,4,0,2005,0,School C,Teacher 1,37,math,85,85,155,165,173,Pass Plus,100
995,male,4,0,2005,0,School C,Teacher 1,37,english,85,85,155,162,169,Pass Plus,93
995,male,4,0,2006,1,School C,Teacher 2,41,math,85,80,175,187,194,Pass Plus,88
995,male,4,0,2006,1,School C,Teacher 2,41,english,85,80,171,187,194,Pass Plus,93
995,male,4,0,2007,2,School C,Teacher 1,43,math,85,88,190,197,203,Pass Plus,97
995,male,4,0,2007,2,School C,Teacher 1,43,english,85,88,193,198,203,Pass Plus,100
995,male,4,0,2008,3,School C,Teacher 2,47,math,80,83,204,211,217,Pass Plus,93
995,male,4,0,2008,3,School C,Teacher 2,47,english,80,83,203,216,218,Pass Plus,100
995,male,4,0,2009,4,School C,Teacher 3,51,math,85,91,213,220,226,Pass Plus,91
995,male,4,0,2009,4,School C,Teacher 3,51,english,85,91,218,223,225,Pass Plus,94
995,male,4,0,2010,5,School C,Teacher 1,52,math,80,91,226,233,237,Pass Plus,96
995,male,4,0,2010,5,School C,Teacher 1,52,english,80,91,226,229,231,Pass Plus,92
996,male,3,0,2005,0,School C,Teacher 3,39,math,38,50,135,148,156,Fail,30
996,male,3,0,2005,0,School C,Teacher 3,39,english,38,50,140,152,159,Pass,50
996,male,3,0,2006,1,School C,Teacher 1,40,math,43,55,158,167,174,Fail,12
996,male,3,0,2006,1,School C,Teacher 1,40,english,43,55,162,171,177,Fail,39
996,male,3,0,2007,2,School C,Teacher 3,45,math,33,50,174,182,187,Fail,17
996,male,3,0,2007,2,School C,Teacher 3,45,english,33,50,174,182,186,Fail,31
996,male,3,0,2008,3,School C,Teacher 1,46,math,38,45,184,195,200,Fail,23
996,male,3,0,2008,3,School C,Teacher 1,46,english,38,45,186,196,199,Fail,38
996,male,3,0,2009,4,School C,Teacher 2,50,math,41,53,197,202,206,Fail,15
996,male,3,0,2009,4,School C,Teacher 2,50,english,41,53,199,202,205,Fail,23
996,male,3,0,2010,5,School C,Teacher 2,53,math,33,48,207,217,221,Pass,48
996,male,3,0,2010,5,School C,Teacher 2,53,english,33,48,204,212,213,Fail,28
997,male,2,0,2005,0,School B,Teacher 2,20,math,53,56,141,154,161,Pass,57
997,male,2,0,2005,0,School B,Teacher 2,20,english,53,56,143,154,161,Pass,52
997,male,2,0,2006,1,School B,Teacher 3,24,math,58,61,163,176,183,Pass,69
997,male,2,0,2006,1,School B,Teacher 3,24,english,58,61,164,175,181,Pass,57
997,male,2,0,2007,2,School B,Teacher 3,27,math,58,61,179,187,193,Pass,52
997,male,2,0,2007,2,School B,Teacher 3,27,english,58,61,179,188,192,Pass,64
997,male,2,0,2008,3,School B,Teacher 1,28,math,53,61,192,203,209,Pass Plus,92
997,male,2,0,2008,3,School B,Teacher 1,28,english,53,61,192,200,202,Pass,64
997,male,2,0,2009,4,School B,Teacher 3,33,math,66,61,203,211,216,Pass,53
997,male,2,0,2009,4,School B,Teacher 3,33,english,66,61,202,207,209,Pass,51
997,male,2,0,2010,5,School B,Teacher 2,35,math,58,61,217,221,226,Pass,69
997,male,2,0,2010,5,School B,Teacher 2,35,english,58,61,209,214,215,Pass,41
998,female,3,0,2005,0,School A,Teacher 3,3,math,59,29,143,158,165,Pass,82
998,female,3,0,2005,0,School A,Teacher 3,3,english,59,29,133,147,154,Fail,22
998,female,3,0,2006,1,School A,Teacher 2,5,math,69,37,165,174,181,Pass,59
998,female,3,0,2006,1,School A,Teacher 2,5,english,69,37,155,168,174,Fail,24
998,female,3,0,2007,2,School A,Teacher 3,9,math,54,42,183,192,198,Pass Plus,86
998,female,3,0,2007,2,School A,Teacher 3,9,english,54,42,171,178,183,Fail,13
998,female,3,0,2008,3,School A,Teacher 3,12,math,69,37,191,197,203,Pass,47
998,female,3,0,2008,3,School A,Teacher 3,12,english,69,37,182,188,191,Fail,2
998,female,3,0,2009,4,School A,Teacher 3,15,math,49,32,208,215,220,Pass Plus,86
998,female,3,0,2009,4,School A,Teacher 3,15,english,49,32,191,194,196,Fail,6
998,female,3,0,2010,5,School A,Teacher 3,18,math,69,27,211,215,218,Fail,34
998,female,3,0,2010,5,School A,Teacher 3,18,english,69,27,196,203,205,Fail,10
999,male,3,1,2005,0,School A,Teacher 1,1,math,15,16,124,139,147,Fail,3
999,male,3,1,2005,0,School A,Teacher 1,1,english,15,16,127,142,148,Fail,3
999,male,3,1,2006,1,School A,Teacher 2,5,math,20,24,149,157,163,Fail,6
999,male,3,1,2006,1,School A,Teacher 2,5,english,20,24,151,164,169,Fail,8
999,male,3,1,2007,2,School A,Teacher 1,7,math,10,29,165,172,177,Fail,0
999,male,3,1,2007,2,School A,Teacher 1,7,english,10,29,166,178,183,Fail,11
999,male,3,1,2008,3,School A,Teacher 3,12,math,15,34,173,176,180,Fail,0
999,male,3,1,2008,3,School A,Teacher 3,12,english,15,34,181,187,190,Fail,14
999,male,3,1,2009,4,School A,Teacher 1,13,math,5,29,187,190,194,Fail,0
999,male,3,1,2009,4,School A,Teacher 1,13,english,5,29,189,197,199,Fail,10
999,male,3,1,2010,5,School A,Teacher 1,16,math,10,34,187,181,184,Fail,0
999,male,3,1,2010,5,School A,Teacher 1,16,english,10,34,199,205,207,Fail,0
1000,male,1,0,2005,0,School C,Teacher 2,38,math,43,39,137,150,158,Fail,38
1000,male,1,0,2005,0,School C,Teacher 2,38,english,43,39,137,150,157,Fail,38
1000,male,1,0,2006,1,School C,Teacher 1,40,math,48,47,160,169,176,Fail,20
1000,male,1,0,2006,1,School C,Teacher 1,40,english,48,47,159,168,174,Fail,34
1000,male,1,0,2007,2,School C,Teacher 1,43,math,38,42,176,184,189,Fail,27
1000,male,1,0,2007,2,School C,Teacher 1,43,english,38,42,171,179,183,Fail,18
1000,male,1,0,2008,3,School C,Teacher 3,48,math,43,37,186,196,201,Fail,29
1000,male,1,0,2008,3,School C,Teacher 3,48,english,43,37,183,193,196,Fail,26
1000,male,1,0,2009,4,School C,Teacher 3,51,math,43,45,199,208,212,Fail,23
1000,male,1,0,2009,4,School C,Teacher 3,51,english,43,45,196,203,205,Fail,28
1000,male,1,0,2010,5,School C,Teacher 3,54,math,48,50,209,216,220,Pass,40
1000,male,1,0,2010,5,School C,Teacher 3,54,english,48,50,205,212,214,Fail,35
1001,male,4,0,2005,0,School C,Teacher 3,39,math,23,20,128,143,151,Fail,7
1001,male,4,0,2005,0,School C,Teacher 3,39,english,23,20,129,142,149,Fail,11
1001,male,4,0,2006,1,School C,Teacher 2,41,math,28,25,152,166,173,Fail,2
1001,male,4,0,2006,1,School C,Teacher 2,41,english,28,25,151,165,170,Fail,0
1001,male,4,0,2007,2,School C,Teacher 2,44,math,28,33,169,176,182,Fail,13
1001,male,4,0,2007,2,School C,Teacher 2,44,english,28,33,168,179,183,Fail,19
1001,male,4,0,2008,3,School C,Teacher 1,46,math,23,38,182,193,198,Fail,13
1001,male,4,0,2008,3,School C,Teacher 1,46,english,23,38,183,194,197,Fail,24
1001,male,4,0,2009,4,School C,Teacher 2,50,math,36,46,191,195,199,Fail,0
1001,male,4,0,2009,4,School C,Teacher 2,50,english,36,46,196,200,202,Fail,12
1001,male,4,0,2010,5,School C,Teacher 3,54,math,18,41,205,213,217,Fail,19
1001,male,4,0,2010,5,School C,Teacher 3,54,english,18,41,202,209,211,Fail,22
1002,male,2,0,2005,0,School C,Teacher 1,37,math,65,54,145,157,164,Pass,81
1002,male,2,0,2005,0,School C,Teacher 1,37,english,65,54,142,150,158,Pass,52
1002,male,2,0,2006,1,School C,Teacher 1,40,math,65,49,167,177,184,Pass,76
1002,male,2,0,2006,1,School C,Teacher 1,40,english,65,49,160,169,175,Fail,15
1002,male,2,0,2007,2,School C,Teacher 1,43,math,60,44,181,189,195,Pass,67
1002,male,2,0,2007,2,School C,Teacher 1,43,english,60,44,172,179,184,Fail,18
1002,male,2,0,2008,3,School C,Teacher 2,47,math,60,39,193,201,206,Pass,63
1002,male,2,0,2008,3,School C,Teacher 2,47,english,60,39,183,194,197,Fail,22
1002,male,2,0,2009,4,School C,Teacher 1,49,math,60,47,205,215,220,Pass,83
1002,male,2,0,2009,4,School C,Teacher 1,49,english,60,47,196,204,206,Fail,29
1002,male,2,0,2010,5,School C,Teacher 1,52,math,68,52,215,221,225,Pass,67
1002,male,2,0,2010,5,School C,Teacher 1,52,english,68,52,206,212,214,Fail,26
1003,female,2,1,2005,0,School A,Teacher 1,1,math,51,32,140,153,160,Pass,57
1003,female,2,1,2005,0,School A,Teacher 1,1,english,51,32,134,148,154,Fail,27
1003,female,2,1,2006,1,School A,Teacher 3,6,math,56,40,162,172,179,Pass,58
1003,female,2,1,2006,1,School A,Teacher 3,6,english,56,40,157,169,175,Fail,37
1003,female,2,1,2007,2,School A,Teacher 3,9,math,46,45,178,190,195,Pass,73
1003,female,2,1,2007,2,School A,Teacher 3,9,english,46,45,172,180,184,Fail,11
1003,female,2,1,2008,3,School A,Teacher 3,12,math,61,40,189,195,200,Fail,35
1003,female,2,1,2008,3,School A,Teacher 3,12,english,61,40,184,189,192,Fail,14
1003,female,2,1,2009,4,School A,Teacher 3,15,math,41,35,205,212,217,Pass,63
1003,female,2,1,2009,4,School A,Teacher 3,15,english,41,35,192,195,198,Fail,15
1003,female,2,1,2010,5,School A,Teacher 2,17,math,61,30,207,215,219,Fail,35
1003,female,2,1,2010,5,School A,Teacher 2,17,english,61,30,197,204,206,Fail,0
1004,male,4,0,2005,0,School B,Teacher 1,19,math,18,33,126,142,149,Fail,0
1004,male,4,0,2005,0,School B,Teacher 1,19,english,18,33,135,148,155,Fail,21
1004,male,4,0,2006,1,School B,Teacher 3,24,math,26,41,150,163,170,Fail,5
1004,male,4,0,2006,1,School B,Teacher 3,24,english,26,41,157,169,176,Fail,34
1004,male,4,0,2007,2,School B,Teacher 1,25,math,23,46,168,180,186,Fail,8
1004,male,4,0,2007,2,School B,Teacher 1,25,english,23,46,173,180,185,Fail,18
1004,male,4,0,2008,3,School B,Teacher 2,29,math,34,41,180,186,190,Fail,2
1004,male,4,0,2008,3,School B,Teacher 2,29,english,34,41,184,194,197,Fail,19
1004,male,4,0,2009,4,School B,Teacher 1,31,math,18,46,196,204,209,Fail,18
1004,male,4,0,2009,4,School B,Teacher 1,31,english,18,46,196,204,206,Fail,23
1004,male,4,0,2010,5,School B,Teacher 3,36,math,39,51,198,207,210,Fail,5
1004,male,4,0,2010,5,School B,Teacher 3,36,english,39,51,206,212,213,Fail,26
1005,male,4,0,2005,0,School B,Teacher 1,19,math,11,26,121,139,147,Fail,4
1005,male,4,0,2005,0,School B,Teacher 1,19,english,11,26,132,146,152,Fail,14
1005,male,4,0,2006,1,School B,Teacher 2,23,math,19,34,146,161,167,Fail,13
1005,male,4,0,2006,1,School B,Teacher 2,23,english,19,34,155,167,173,Fail,20
1005,male,4,0,2007,2,School B,Teacher 3,27,math,16,39,165,172,177,Fail,0
1005,male,4,0,2007,2,School B,Teacher 3,27,english,16,39,170,181,186,Fail,26
1005,male,4,0,2008,3,School B,Teacher 2,29,math,14,44,177,181,186,Fail,2
1005,male,4,0,2008,3,School B,Teacher 2,29,english,14,44,185,195,198,Fail,39
1005,male,4,0,2009,4,School B,Teacher 2,32,math,11,49,187,195,200,Fail,6
1005,male,4,0,2009,4,School B,Teacher 2,32,english,11,49,198,201,203,Fail,14
1005,male,4,0,2010,5,School B,Teacher 2,35,math,19,44,193,193,196,Fail,7
1005,male,4,0,2010,5,School B,Teacher 2,35,english,19,44,203,209,211,Fail,9
1006,female,4,1,2005,0,School C,Teacher 1,37,math,78,72,151,162,169,Pass Plus,94
1006,female,4,1,2005,0,School C,Teacher 1,37,english,78,72,148,157,163,Pass,72
1006,female,4,1,2006,1,School C,Teacher 1,40,math,78,67,172,181,188,Pass Plus,86
1006,female,4,1,2006,1,School C,Teacher 1,40,english,78,67,166,175,181,Pass,55
1006,female,4,1,2007,2,School C,Teacher 2,44,math,73,62,187,194,200,Pass Plus,90
1006,female,4,1,2007,2,School C,Teacher 2,44,english,73,62,179,188,193,Pass,62
1006,female,4,1,2008,3,School C,Teacher 2,47,math,73,62,198,206,211,Pass Plus,97
1006,female,4,1,2008,3,School C,Teacher 2,47,english,73,62,193,203,206,Pass,75
1006,female,4,1,2009,4,School C,Teacher 2,50,math,73,70,210,215,220,Pass Plus,93
1006,female,4,1,2009,4,School C,Teacher 2,50,english,73,70,206,209,211,Pass,76
1006,female,4,1,2010,5,School C,Teacher 2,53,math,68,65,220,231,237,Pass Plus,96
1006,female,4,1,2010,5,School C,Teacher 2,53,english,68,65,211,218,220,Pass Plus,90
1007,male,4,0,2005,0,School A,Teacher 3,3,math,42,36,136,152,159,Fail,35
1007,male,4,0,2005,0,School A,Teacher 3,3,english,42,36,136,149,156,Fail,37
1007,male,4,0,2006,1,School A,Teacher 2,5,math,52,44,159,169,176,Fail,21
1007,male,4,0,2006,1,School A,Teacher 2,5,english,52,44,158,170,177,Fail,34
1007,male,4,0,2007,2,School A,Teacher 3,9,math,37,49,177,188,194,Pass,58
1007,male,4,0,2007,2,School A,Teacher 3,9,english,37,49,174,182,186,Fail,31
1007,male,4,0,2008,3,School A,Teacher 1,10,math,57,44,185,195,200,Fail,30
1007,male,4,0,2008,3,School A,Teacher 1,10,english,57,44,185,194,198,Fail,24
1007,male,4,0,2009,4,School A,Teacher 2,14,math,42,49,204,212,218,Pass,67
1007,male,4,0,2009,4,School A,Teacher 2,14,english,42,49,197,204,207,Fail,32
1007,male,4,0,2010,5,School A,Teacher 1,16,math,62,54,208,211,216,Fail,17
1007,male,4,0,2010,5,School A,Teacher 1,16,english,62,54,207,213,215,Fail,34
1008,male,3,0,2005,0,School A,Teacher 1,1,math,17,18,125,140,148,Fail,0
1008,male,3,0,2005,0,School A,Teacher 1,1,english,17,18,128,143,149,Fail,3
1008,male,3,0,2006,1,School A,Teacher 1,4,math,22,26,150,163,170,Fail,7
1008,male,3,0,2006,1,School A,Teacher 1,4,english,22,26,152,164,170,Fail,4
1008,male,3,0,2007,2,School A,Teacher 1,7,math,22,31,166,173,179,Fail,7
1008,male,3,0,2007,2,School A,Teacher 1,7,english,22,31,167,178,183,Fail,15
1008,male,3,0,2008,3,School A,Teacher 1,10,math,17,36,180,190,194,Fail,2
1008,male,3,0,2008,3,School A,Teacher 1,10,english,17,36,182,192,195,Fail,18
1008,male,3,0,2009,4,School A,Teacher 2,14,math,27,41,188,197,202,Fail,0
1008,male,3,0,2009,4,School A,Teacher 2,14,english,27,41,194,201,204,Fail,25
1008,male,3,0,2010,5,School A,Teacher 3,18,math,22,46,202,205,208,Fail,12
1008,male,3,0,2010,5,School A,Teacher 3,18,english,22,46,204,210,211,Fail,27
1009,male,2,0,2005,0,School B,Teacher 3,21,math,28,30,130,145,152,Fail,13
1009,male,2,0,2005,0,School B,Teacher 3,21,english,28,30,133,143,149,Fail,7
1009,male,2,0,2006,1,School B,Teacher 1,22,math,33,25,154,164,170,Fail,3
1009,male,2,0,2006,1,School B,Teacher 1,22,english,33,25,151,164,169,Fail,5
1009,male,2,0,2007,2,School B,Teacher 3,27,math,23,30,170,178,184,Fail,4
1009,male,2,0,2007,2,School B,Teacher 3,27,english,23,30,166,178,182,Fail,14
1009,male,2,0,2008,3,School B,Teacher 2,29,math,28,35,180,185,190,Fail,12
1009,male,2,0,2008,3,School B,Teacher 2,29,english,28,35,182,191,194,Fail,21
1009,male,2,0,2009,4,School B,Teacher 2,32,math,18,40,193,202,206,Fail,11
1009,male,2,0,2009,4,School B,Teacher 2,32,english,18,40,194,197,200,Fail,10
1009,male,2,0,2010,5,School B,Teacher 1,34,math,33,35,198,199,203,Fail,3
1009,male,2,0,2010,5,School B,Teacher 1,34,english,33,35,199,206,208,Fail,7
1010,female,3,1,2005,0,School A,Teacher 2,2,math,40,40,136,150,158,Fail,35
1010,female,3,1,2005,0,School A,Teacher 2,2,english,40,40,137,150,157,Fail,37
1010,female,3,1,2006,1,School A,Teacher 1,4,math,48,48,159,172,178,Pass,42
1010,female,3,1,2006,1,School A,Teacher 1,4,english,48,48,159,172,178,Fail,38
1010,female,3,1,2007,2,School A,Teacher 2,8,math,45,53,176,187,193,Pass,49
1010,female,3,1,2007,2,School A,Teacher 2,8,english,45,53,176,183,187,Fail,34
1010,female,3,1,2008,3,School A,Teacher 3,12,math,53,48,188,194,199,Fail,26
1010,female,3,1,2008,3,School A,Teacher 3,12,english,53,48,187,192,195,Fail,16
1010,female,3,1,2009,4,School A,Teacher 3,15,math,40,43,202,211,216,Pass,55
1010,female,3,1,2009,4,School A,Teacher 3,15,english,40,43,195,198,201,Fail,12
1010,female,3,1,2010,5,School A,Teacher 3,18,math,58,38,207,211,215,Fail,28
1010,female,3,1,2010,5,School A,Teacher 3,18,english,58,38,201,207,208,Fail,12
1011,female,3,0,2005,0,School A,Teacher 1,1,math,43,66,137,150,158,Fail,33
1011,female,3,0,2005,0,School A,Teacher 1,1,english,43,66,146,159,166,Pass Plus,89
1011,female,3,0,2006,1,School A,Teacher 1,4,math,48,74,160,173,179,Pass,46
1011,female,3,0,2006,1,School A,Teacher 1,4,english,48,74,168,180,186,Pass,83
1011,female,3,0,2007,2,School A,Teacher 3,9,math,48,74,175,187,193,Pass,44
1011,female,3,0,2007,2,School A,Teacher 3,9,english,48,74,185,191,196,Pass,82
1011,female,3,0,2008,3,School A,Teacher 2,11,math,53,69,189,199,204,Pass,59
1011,female,3,0,2008,3,School A,Teacher 2,11,english,53,69,196,200,204,Pass,69
1011,female,3,0,2009,4,School A,Teacher 1,13,math,53,64,203,207,212,Fail,26
1011,female,3,0,2009,4,School A,Teacher 1,13,english,53,64,203,209,211,Pass,75
1011,female,3,0,2010,5,School A,Teacher 3,18,math,48,64,212,216,220,Pass,41
1011,female,3,0,2010,5,School A,Teacher 3,18,english,48,64,211,214,217,Pass,61
1012,female,3,1,2005,0,School B,Teacher 3,21,math,54,37,141,154,162,Pass,60
1012,female,3,1,2005,0,School B,Teacher 3,21,english,54,37,136,145,152,Fail,13
1012,female,3,1,2006,1,School B,Teacher 2,23,math,59,32,163,176,183,Pass,71
1012,female,3,1,2006,1,School B,Teacher 2,23,english,59,32,154,166,172,Fail,14
1012,female,3,1,2007,2,School B,Teacher 2,26,math,59,37,179,192,198,Pass,82
1012,female,3,1,2007,2,School B,Teacher 2,26,english,59,37,169,182,186,Fail,27
1012,female,3,1,2008,3,School B,Teacher 1,28,math,67,45,193,204,209,Pass,78
1012,female,3,1,2008,3,School B,Teacher 1,28,english,67,45,186,195,198,Fail,25
1012,female,3,1,2009,4,School B,Teacher 1,31,math,67,50,208,215,219,Pass,80
1012,female,3,1,2009,4,School B,Teacher 1,31,english,67,50,198,205,207,Fail,25
1012,female,3,1,2010,5,School B,Teacher 3,36,math,67,55,217,227,232,Pass Plus,86
1012,female,3,1,2010,5,School B,Teacher 3,36,english,67,55,207,213,215,Pass,42
1013,female,4,0,2005,0,School B,Teacher 2,20,math,47,65,139,152,160,Pass,44
1013,female,4,0,2005,0,School B,Teacher 2,20,english,47,65,146,156,163,Pass,70
1013,female,4,0,2006,1,School B,Teacher 3,24,math,52,65,161,174,181,Pass,61
1013,female,4,0,2006,1,School B,Teacher 3,24,english,52,65,165,176,182,Pass,72
1013,female,4,0,2007,2,School B,Teacher 3,27,math,52,65,177,185,191,Fail,35
1013,female,4,0,2007,2,School B,Teacher 3,27,english,52,65,180,189,194,Pass,65
1013,female,4,0,2008,3,School B,Teacher 3,30,math,47,65,191,200,205,Pass,64
1013,female,4,0,2008,3,School B,Teacher 3,30,english,47,65,194,201,204,Pass,61
1013,female,4,0,2009,4,School B,Teacher 1,31,math,57,65,200,209,214,Fail,37
1013,female,4,0,2009,4,School B,Teacher 1,31,english,57,65,203,209,211,Pass,73
1013,female,4,0,2010,5,School B,Teacher 2,35,math,52,65,213,217,222,Pass,45
1013,female,4,0,2010,5,School B,Teacher 2,35,english,52,65,211,215,217,Pass,66
1014,male,2,0,2005,0,School B,Teacher 2,20,math,24,47,129,144,151,Fail,5
1014,male,2,0,2005,0,School B,Teacher 2,20,english,24,47,139,151,158,Pass,50
1014,male,2,0,2006,1,School B,Teacher 2,23,math,29,52,153,166,173,Fail,18
1014,male,2,0,2006,1,School B,Teacher 2,23,english,29,52,161,173,180,Pass,60
1014,male,2,0,2007,2,School B,Teacher 3,27,math,29,57,169,177,182,Fail,8
1014,male,2,0,2007,2,School B,Teacher 3,27,english,29,57,177,188,193,Pass,64
1014,male,2,0,2008,3,School B,Teacher 2,29,math,24,62,183,189,193,Fail,8
1014,male,2,0,2008,3,School B,Teacher 2,29,english,24,62,193,200,203,Pass,65
1014,male,2,0,2009,4,School B,Teacher 1,31,math,24,62,192,200,205,Fail,3
1014,male,2,0,2009,4,School B,Teacher 1,31,english,24,62,202,208,210,Pass,70
1014,male,2,0,2010,5,School B,Teacher 3,36,math,29,62,201,209,214,Fail,19
1014,male,2,0,2010,5,School B,Teacher 3,36,english,29,62,210,214,215,Pass,43
1015,male,5,0,2005,0,School C,Teacher 1,37,math,54,40,141,154,162,Pass,57
1015,male,5,0,2005,0,School C,Teacher 1,37,english,54,40,137,146,152,Fail,21
1015,male,5,0,2006,1,School C,Teacher 2,41,math,59,35,163,176,183,Pass,64
1015,male,5,0,2006,1,School C,Teacher 2,41,english,59,35,155,169,174,Fail,32
1015,male,5,0,2007,2,School C,Teacher 2,44,math,59,43,179,187,193,Pass,45
1015,male,5,0,2007,2,School C,Teacher 2,44,english,59,43,171,183,188,Pass,44
1015,male,5,0,2008,3,School C,Teacher 2,47,math,54,48,193,203,208,Pass,84
1015,male,5,0,2008,3,School C,Teacher 2,47,english,54,48,187,197,201,Fail,39
1015,male,5,0,2009,4,School C,Teacher 2,50,math,64,56,203,208,212,Fail,32
1015,male,5,0,2009,4,School C,Teacher 2,50,english,64,56,200,203,206,Fail,29
1015,male,5,0,2010,5,School C,Teacher 2,53,math,49,51,216,226,231,Pass Plus,87
1015,male,5,0,2010,5,School C,Teacher 2,53,english,49,51,206,213,215,Fail,30
1016,female,3,0,2005,0,School A,Teacher 3,3,math,66,73,146,161,169,Pass Plus,93
1016,female,3,0,2005,0,School A,Teacher 3,3,english,66,73,149,162,169,Pass Plus,89
1016,female,3,0,2006,1,School A,Teacher 1,4,math,76,81,167,178,186,Pass Plus,88
1016,female,3,0,2006,1,School A,Teacher 1,4,english,76,81,172,183,190,Pass Plus,100
1016,female,3,0,2007,2,School A,Teacher 2,8,math,66,81,186,195,201,Pass,84
1016,female,3,0,2007,2,School A,Teacher 2,8,english,66,81,188,194,199,Pass Plus,87
1016,female,3,0,2008,3,School A,Teacher 1,10,math,76,76,195,203,208,Pass,82
1016,female,3,0,2008,3,School A,Teacher 1,10,english,76,76,199,206,209,Pass Plus,87
1016,female,3,0,2009,4,School A,Teacher 3,15,math,66,76,211,218,223,Pass Plus,90
1016,female,3,0,2009,4,School A,Teacher 3,15,english,66,76,209,211,214,Pass,81
1016,female,3,0,2010,5,School A,Teacher 3,18,math,76,71,217,221,225,Pass,71
1016,female,3,0,2010,5,School A,Teacher 3,18,english,76,71,214,217,220,Pass,73
1017,male,3,1,2005,0,School A,Teacher 2,2,math,44,33,137,152,160,Pass,42
1017,male,3,1,2005,0,School A,Teacher 2,2,english,44,33,135,148,154,Fail,25
1017,male,3,1,2006,1,School A,Teacher 3,6,math,52,41,160,170,177,Fail,37
1017,male,3,1,2006,1,School A,Teacher 3,6,english,52,41,157,169,175,Fail,26
1017,male,3,1,2007,2,School A,Teacher 2,8,math,39,46,177,188,194,Pass,59
1017,male,3,1,2007,2,School A,Teacher 2,8,english,39,46,173,181,185,Fail,24
1017,male,3,1,2008,3,School A,Teacher 1,10,math,57,41,186,196,200,Fail,30
1017,male,3,1,2008,3,School A,Teacher 1,10,english,57,41,184,194,197,Fail,29
1017,male,3,1,2009,4,School A,Teacher 3,15,math,44,46,204,213,217,Pass,64
1017,male,3,1,2009,4,School A,Teacher 3,15,english,44,46,197,200,202,Fail,21
1017,male,3,1,2010,5,School A,Teacher 2,17,math,62,41,208,217,221,Pass,50
1017,male,3,1,2010,5,School A,Teacher 2,17,english,62,41,202,208,210,Fail,20
1018,female,3,1,2005,0,School A,Teacher 3,3,math,56,59,142,157,164,Pass,76
1018,female,3,1,2005,0,School A,Teacher 3,3,english,56,59,143,157,163,Pass,82
