id,gender,demographics,low_income,school_year,grade,school,teacher,teacher_id,subject,math_ability,english_ability,boy,moy,eoy,state_exam,state_exam_score
891,male,2,0,2006,3,School C,Teacher 3,48,english,55,61,192,203,206,Pass,74
891,male,2,0,2007,4,School C,Teacher 1,49,math,55,69,203,213,218,Pass,60
891,male,2,0,2007,4,School C,Teacher 1,49,english,55,69,206,210,213,Pass,76
891,male,2,0,2008,5,School C,Teacher 1,52,math,63,69,213,221,225,Pass,63
891,male,2,0,2008,5,School C,Teacher 1,52,english,63,69,213,216,219,Pass,68
892,female,2,0,2003,0,School B,Teacher 1,19,math,69,56,147,161,169,Pass Plus,91
892,female,2,0,2003,0,School B,Teacher 1,19,english,69,56,143,156,162,Pass,67
892,female,2,0,2004,1,School B,Teacher 3,24,math,77,64,168,180,187,Pass Plus,88
892,female,2,0,2004,1,School B,Teacher 3,24,english,77,64,165,176,182,Pass,70
892,female,2,0,2005,2,School B,Teacher 2,26,math,69,64,186,199,206,Pass Plus,96
892,female,2,0,2005,2,School B,Teacher 2,26,english,69,64,180,192,197,Pass,84
892,female,2,0,2006,3,School B,Teacher 3,30,math,85,72,196,204,210,Pass,72
892,female,2,0,2006,3,School B,Teacher 3,30,english,85,72,197,205,207,Pass,81
892,female,2,0,2007,4,School B,Teacher 2,32,math,69,72,216,223,228,Pass Plus,92
892,female,2,0,2007,4,School B,Teacher 2,32,english,69,72,207,210,212,Pass,79
892,female,2,0,2008,5,School B,Teacher 1,34,math,85,67,219,222,227,Pass,78
892,female,2,0,2008,5,School B,Teacher 1,34,english,85,67,212,216,218,Pass,71
893,female,4,0,2003,0,School B,Teacher 3,21,math,57,78,142,155,163,Pass,62
893,female,4,0,2003,0,School B,Teacher 3,21,english,57,78,151,158,166,Pass,82
893,female,4,0,2004,1,School B,Teacher 3,24,math,62,73,164,177,184,Pass,79
893,female,4,0,2004,1,School B,Teacher 3,24,english,62,73,168,179,186,Pass,74
893,female,4,0,2005,2,School B,Teacher 2,26,math,62,73,180,193,199,Pass,84
893,female,4,0,2005,2,School B,Teacher 2,26,english,62,73,184,197,202,Pass Plus,95
893,female,4,0,2006,3,School B,Teacher 1,28,math,70,81,194,205,210,Pass Plus,90
893,female,4,0,2006,3,School B,Teacher 1,28,english,70,81,201,208,211,Pass Plus,89
893,female,4,0,2007,4,School B,Teacher 1,31,math,70,81,208,216,221,Pass,76
893,female,4,0,2007,4,School B,Teacher 1,31,english,70,81,211,216,219,Pass Plus,97
893,female,4,0,2008,5,School B,Teacher 1,34,math,70,81,218,223,227,Pass,71
893,female,4,0,2008,5,School B,Teacher 1,34,english,70,81,218,222,224,Pass Plus,86
894,female,4,0,2003,0,School B,Teacher 1,19,math,67,68,146,160,168,Pass Plus,90
894,female,4,0,2003,0,School B,Teacher 1,19,english,67,68,147,160,167,Pass,80
894,female,4,0,2004,1,School B,Teacher 1,22,math,75,76,168,177,184,Pass,78
894,female,4,0,2004,1,School B,Teacher 1,22,english,75,76,170,181,187,Pass Plus,98
894,female,4,0,2005,2,School B,Teacher 3,27,math,62,76,186,193,199,Pass,71
894,female,4,0,2005,2,School B,Teacher 3,27,english,62,76,185,194,199,Pass Plus,96
894,female,4,0,2006,3,School B,Teacher 1,28,math,70,76,194,205,210,Pass Plus,88
894,female,4,0,2006,3,School B,Teacher 1,28,english,70,76,199,206,209,Pass Plus,93
894,female,4,0,2007,4,School B,Teacher 2,32,math,70,76,209,216,221,Pass,84
894,female,4,0,2007,4,School B,Teacher 2,32,english,70,76,209,211,214,Pass,81
894,female,4,0,2008,5,School B,Teacher 3,36,math,70,71,218,229,233,Pass Plus,93
894,female,4,0,2008,5,School B,Teacher 3,36,english,70,71,214,218,219,Pass,68
895,female,1,0,2003,0,School B,Teacher 1,19,math,85,83,155,172,179,Pass Plus,87
895,female,1,0,2003,0,School B,Teacher 1,19,english,85,83,154,167,175,Pass Plus,96
895,female,1,0,2004,1,School B,Teacher 3,24,math,93,91,175,187,195,Pass Plus,95
895,female,1,0,2004,1,School B,Teacher 3,24,english,93,91,178,189,197,Pass Plus,100
895,female,1,0,2005,2,School B,Teacher 1,25,math,85,91,196,236,242,Pass Plus,93
895,female,1,0,2005,2,School B,Teacher 1,25,english,85,91,195,200,204,Pass Plus,88
895,female,1,0,2006,3,School B,Teacher 2,29,math,100,86,203,209,215,Pass Plus,96
895,female,1,0,2006,3,School B,Teacher 2,29,english,100,86,205,212,214,Pass Plus,92
895,female,1,0,2007,4,School B,Teacher 1,31,math,80,86,256,260,270,Pass Plus,100
895,female,1,0,2007,4,School B,Teacher 1,31,english,80,86,215,219,222,Pass Plus,99
895,female,1,0,2008,5,School B,Teacher 3,36,math,100,86,223,235,240,Pass Plus,100
895,female,1,0,2008,5,School B,Teacher 3,36,english,100,86,222,225,227,Pass Plus,87
896,male,2,0,2003,0,School B,Teacher 1,19,math,41,39,136,150,158,Fail,37
896,male,2,0,2003,0,School B,Teacher 1,19,english,41,39,137,150,157,Fail,38
896,male,2,0,2004,1,School B,Teacher 2,23,math,49,47,159,172,179,Pass,45
896,male,2,0,2004,1,School B,Teacher 2,23,english,49,47,159,172,178,Fail,37
896,male,2,0,2005,2,School B,Teacher 3,27,math,46,52,176,184,190,Fail,18
896,male,2,0,2005,2,School B,Teacher 3,27,english,46,52,175,186,191,Pass,47
896,male,2,0,2006,3,School B,Teacher 1,28,math,44,57,189,199,204,Fail,39
896,male,2,0,2006,3,School B,Teacher 1,28,english,44,57,191,200,203,Pass,61
896,male,2,0,2007,4,School B,Teacher 1,31,math,54,62,199,208,212,Fail,28
896,male,2,0,2007,4,School B,Teacher 1,31,english,54,62,203,208,210,Pass,57
896,male,2,0,2008,5,School B,Teacher 3,36,math,49,62,212,221,226,Pass,63
896,male,2,0,2008,5,School B,Teacher 3,36,english,49,62,210,214,216,Pass,53
897,female,3,0,2003,0,School B,Teacher 3,21,math,96,83,166,175,183,Pass Plus,91
897,female,3,0,2003,0,School B,Teacher 3,21,english,96,83,154,161,167,Pass Plus,92
897,female,3,0,2004,1,School B,Teacher 1,22,math,96,78,184,191,198,Pass Plus,89
897,female,3,0,2004,1,School B,Teacher 1,22,english,96,78,170,182,188,Pass Plus,89
897,female,3,0,2005,2,School B,Teacher 1,25,math,91,78,200,238,243,Pass Plus,97
897,female,3,0,2005,2,School B,Teacher 1,25,english,91,78,186,193,198,Pass Plus,88
897,female,3,0,2006,3,School B,Teacher 1,28,math,100,73,207,229,235,Pass Plus,100
897,female,3,0,2006,3,School B,Teacher 1,28,english,100,73,197,204,207,Pass,76
897,female,3,0,2007,4,School B,Teacher 1,31,math,99,73,251,258,280,Pass Plus,100
897,female,3,0,2007,4,School B,Teacher 1,31,english,99,73,207,213,214,Pass Plus,92
897,female,3,0,2008,5,School B,Teacher 1,34,math,100,73,245,241,246,Pass Plus,90
897,female,3,0,2008,5,School B,Teacher 1,34,english,100,73,214,218,220,Pass,82
898,male,2,0,2003,0,School B,Teacher 3,21,math,46,46,138,151,159,Fail,33
898,male,2,0,2003,0,School B,Teacher 3,21,english,46,46,139,148,154,Fail,26
898,male,2,0,2004,1,School B,Teacher 2,23,math,51,41,161,174,181,Pass,50
898,male,2,0,2004,1,School B,Teacher 2,23,english,51,41,157,169,176,Fail,29
898,male,2,0,2005,2,School B,Teacher 1,25,math,51,46,177,189,195,Pass,66
898,male,2,0,2005,2,School B,Teacher 1,25,english,51,46,173,180,185,Fail,8
898,male,2,0,2006,3,School B,Teacher 2,29,math,59,41,190,196,201,Fail,35
898,male,2,0,2006,3,School B,Teacher 2,29,english,59,41,184,194,197,Fail,25
898,male,2,0,2007,4,School B,Teacher 3,33,math,46,46,204,213,218,Pass,69
898,male,2,0,2007,4,School B,Teacher 3,33,english,46,46,196,204,206,Fail,27
898,male,2,0,2008,5,School B,Teacher 3,36,math,64,51,209,218,223,Fail,38
898,male,2,0,2008,5,School B,Teacher 3,36,english,64,51,206,212,214,Fail,30
899,male,1,1,2003,0,School C,Teacher 2,38,math,75,91,150,160,168,Pass Plus,98
899,male,1,1,2003,0,School C,Teacher 2,38,english,75,91,158,180,188,Pass Plus,95
899,male,1,1,2004,1,School C,Teacher 2,41,math,75,99,170,182,189,Pass Plus,90
899,male,1,1,2004,1,School C,Teacher 2,41,english,75,99,190,216,229,Pass Plus,99
899,male,1,1,2005,2,School C,Teacher 3,45,math,75,100,185,193,199,Pass,80
899,male,1,1,2005,2,School C,Teacher 3,45,english,75,100,231,208,213,Pass Plus,98
899,male,1,1,2006,3,School C,Teacher 3,48,math,70,95,199,207,212,Pass Plus,98
899,male,1,1,2006,3,School C,Teacher 3,48,english,70,95,214,255,260,Pass Plus,100
899,male,1,1,2007,4,School C,Teacher 2,50,math,75,100,208,214,219,Pass,67
899,male,1,1,2007,4,School C,Teacher 2,50,english,75,100,254,227,230,Pass Plus,99
899,male,1,1,2008,5,School C,Teacher 1,52,math,65,95,221,227,232,Pass Plus,94
899,male,1,1,2008,5,School C,Teacher 1,52,english,65,95,231,233,236,Pass Plus,93
900,female,4,0,2003,0,School C,Teacher 2,38,math,60,51,144,154,162,Pass,54
900,female,4,0,2003,0,School C,Teacher 2,38,english,60,51,141,154,161,Pass,61
900,female,4,0,2004,1,School C,Teacher 3,42,math,60,59,165,175,182,Pass,65
900,female,4,0,2004,1,School C,Teacher 3,42,english,60,59,164,176,182,Pass,69
900,female,4,0,2005,2,School C,Teacher 3,45,math,55,64,180,187,193,Pass,42
900,female,4,0,2005,2,School C,Teacher 3,45,english,55,64,180,187,192,Pass,55
900,female,4,0,2006,3,School C,Teacher 2,47,math,55,59,191,201,206,Pass,62
900,female,4,0,2006,3,School C,Teacher 2,47,english,55,59,191,202,205,Pass,77
900,female,4,0,2007,4,School C,Teacher 2,50,math,60,67,203,208,213,Fail,29
900,female,4,0,2007,4,School C,Teacher 2,50,english,60,67,205,208,210,Pass,66
900,female,4,0,2008,5,School C,Teacher 1,52,math,50,62,214,221,225,Pass,64
900,female,4,0,2008,5,School C,Teacher 1,52,english,50,62,210,214,216,Pass,54
901,female,3,0,2004,0,School C,Teacher 3,39,math,75,45,150,160,168,Pass Plus,91
901,female,3,0,2004,0,School C,Teacher 3,39,english,75,45,139,151,158,Pass,50
901,female,3,0,2005,1,School C,Teacher 3,42,math,75,50,170,180,188,Pass Plus,92
901,female,3,0,2005,1,School C,Teacher 3,42,english,75,50,160,173,179,Pass,44
901,female,3,0,2006,2,School C,Teacher 2,44,math,70,55,186,193,199,Pass,84
901,female,3,0,2006,2,School C,Teacher 2,44,english,70,55,176,188,192,Pass,59
901,female,3,0,2007,3,School C,Teacher 3,48,math,70,60,197,205,210,Pass Plus,90
901,female,3,0,2007,3,School C,Teacher 3,48,english,70,60,192,202,205,Pass,81
901,female,3,0,2008,4,School C,Teacher 1,49,math,70,68,209,219,224,Pass Plus,96
901,female,3,0,2008,4,School C,Teacher 1,49,english,70,68,205,210,212,Pass,81
901,female,3,0,2009,5,School C,Teacher 1,52,math,78,68,219,225,230,Pass,79
901,female,3,0,2009,5,School C,Teacher 1,52,english,78,68,212,216,218,Pass,75
902,female,2,0,2004,0,School C,Teacher 2,38,math,27,35,130,145,152,Fail,9
902,female,2,0,2004,0,School C,Teacher 2,38,english,27,35,135,149,155,Pass,46
902,female,2,0,2005,1,School C,Teacher 3,42,math,32,43,154,163,170,Fail,3
902,female,2,0,2005,1,School C,Teacher 3,42,english,32,43,158,170,176,Fail,33
902,female,2,0,2006,2,School C,Teacher 2,44,math,22,48,170,178,183,Fail,10
902,female,2,0,2006,2,School C,Teacher 2,44,english,22,48,174,185,189,Pass,46
902,female,2,0,2007,3,School C,Teacher 3,48,math,27,53,180,189,195,Fail,5
902,female,2,0,2007,3,School C,Teacher 3,48,english,27,53,189,199,202,Pass,60
902,female,2,0,2008,4,School C,Teacher 3,51,math,27,61,193,202,206,Fail,18
902,female,2,0,2008,4,School C,Teacher 3,51,english,27,61,202,208,210,Pass,62
902,female,2,0,2009,5,School C,Teacher 1,52,math,32,61,202,210,213,Fail,24
902,female,2,0,2009,5,School C,Teacher 1,52,english,32,61,210,213,215,Fail,37
903,female,3,0,2004,0,School B,Teacher 3,21,math,45,46,138,151,158,Pass,44
903,female,3,0,2004,0,School B,Teacher 3,21,english,45,46,139,148,155,Fail,20
903,female,3,0,2005,1,School B,Teacher 1,22,math,50,41,160,170,177,Fail,36
903,female,3,0,2005,1,School B,Teacher 1,22,english,50,41,157,169,175,Fail,27
903,female,3,0,2006,2,School B,Teacher 2,26,math,40,46,176,188,194,Pass,48
903,female,3,0,2006,2,School B,Teacher 2,26,english,40,46,173,185,190,Pass,47
903,female,3,0,2007,3,School B,Teacher 1,28,math,58,54,187,197,202,Pass,45
903,female,3,0,2007,3,School B,Teacher 1,28,english,58,54,189,198,202,Pass,45
903,female,3,0,2008,4,School B,Teacher 1,31,math,48,59,204,213,218,Pass,82
903,female,3,0,2008,4,School B,Teacher 1,31,english,48,59,201,209,211,Pass,70
903,female,3,0,2009,5,School B,Teacher 2,35,math,63,64,210,214,218,Fail,39
903,female,3,0,2009,5,School B,Teacher 2,35,english,63,64,210,215,216,Pass,56
904,female,4,0,2004,0,School C,Teacher 1,37,math,68,69,147,158,165,Pass,79
904,female,4,0,2004,0,School C,Teacher 1,37,english,68,69,147,156,162,Pass,71
904,female,4,0,2005,1,School C,Teacher 3,42,math,68,64,168,178,185,Pass,83
904,female,4,0,2005,1,School C,Teacher 3,42,english,68,64,165,176,183,Pass,74
904,female,4,0,2006,2,School C,Teacher 2,44,math,63,64,183,190,196,Pass,71
904,female,4,0,2006,2,School C,Teacher 2,44,english,63,64,180,189,194,Pass,77
904,female,4,0,2007,3,School C,Teacher 3,48,math,63,64,195,202,208,Pass Plus,88
904,female,4,0,2007,3,School C,Teacher 3,48,english,63,64,194,204,207,Pass,81
904,female,4,0,2008,4,School C,Teacher 2,50,math,63,72,206,211,216,Pass,52
904,female,4,0,2008,4,School C,Teacher 2,50,english,63,72,207,210,212,Pass,75
904,female,4,0,2009,5,School C,Teacher 2,53,math,58,67,216,226,231,Pass Plus,95
904,female,4,0,2009,5,School C,Teacher 2,53,english,58,67,212,219,221,Pass,82
905,male,3,0,2004,0,School B,Teacher 3,21,math,53,56,140,154,161,Pass,53
905,male,3,0,2004,0,School B,Teacher 3,21,english,53,56,142,151,158,Pass,44
905,male,3,0,2005,1,School B,Teacher 1,22,math,58,51,163,172,180,Pass,51
905,male,3,0,2005,1,School B,Teacher 1,22,english,58,51,160,173,179,Pass,51
905,male,3,0,2006,2,School B,Teacher 3,27,math,48,56,179,187,193,Pass,52
905,male,3,0,2006,2,School B,Teacher 3,27,english,48,56,177,188,192,Pass,55
905,male,3,0,2007,3,School B,Teacher 3,30,math,53,61,189,199,204,Pass,62
905,male,3,0,2007,3,School B,Teacher 3,30,english,53,61,192,199,202,Pass,50
905,male,3,0,2008,4,School B,Teacher 1,31,math,53,61,203,211,216,Pass,40
905,male,3,0,2008,4,School B,Teacher 1,31,english,53,61,202,207,209,Pass,54
905,male,3,0,2009,5,School B,Teacher 1,34,math,58,61,212,216,220,Pass,41
905,male,3,0,2009,5,School B,Teacher 1,34,english,58,61,210,214,216,Pass,49
906,female,3,0,2004,0,School C,Teacher 3,39,math,28,25,131,145,153,Fail,15
906,female,3,0,2004,0,School C,Teacher 3,39,english,28,25,131,144,151,Fail,7
906,female,3,0,2005,1,School C,Teacher 3,42,math,33,30,155,163,170,Fail,14
906,female,3,0,2005,1,School C,Teacher 3,42,english,33,30,154,166,172,Fail,6
906,female,3,0,2006,2,School C,Teacher 2,44,math,23,35,171,178,184,Fail,7
906,female,3,0,2006,2,School C,Teacher 2,44,english,23,35,168,180,184,Fail,16
906,female,3,0,2007,3,School C,Teacher 1,46,math,28,40,180,191,196,Fail,24
906,female,3,0,2007,3,School C,Teacher 1,46,english,28,40,184,194,197,Fail,22
906,female,3,0,2008,4,School C,Teacher 1,49,math,31,48,194,203,207,Fail,15
906,female,3,0,2008,4,School C,Teacher 1,49,english,31,48,197,204,207,Fail,35
906,female,3,0,2009,5,School C,Teacher 1,52,math,36,53,204,211,215,Fail,18
906,female,3,0,2009,5,School C,Teacher 1,52,english,36,53,206,212,214,Fail,34
907,female,5,0,2004,0,School A,Teacher 2,2,math,59,56,143,157,165,Pass,80
907,female,5,0,2004,0,School A,Teacher 2,2,english,59,56,142,156,162,Pass,73
907,female,5,0,2005,1,School A,Teacher 2,5,math,67,64,165,175,182,Pass,61
907,female,5,0,2005,1,School A,Teacher 2,5,english,67,64,165,176,182,Pass,70
907,female,5,0,2006,2,School A,Teacher 3,9,math,54,64,182,191,198,Pass Plus,94
907,female,5,0,2006,2,School A,Teacher 3,9,english,54,64,180,187,192,Pass,66
907,female,5,0,2007,3,School A,Teacher 2,11,math,67,59,191,201,206,Pass,63
907,female,5,0,2007,3,School A,Teacher 2,11,english,67,59,191,196,200,Pass,41
907,female,5,0,2008,4,School A,Teacher 1,13,math,59,54,208,213,218,Pass,62
907,female,5,0,2008,4,School A,Teacher 1,13,english,59,54,199,207,209,Pass,53
907,female,5,0,2009,5,School A,Teacher 1,16,math,62,59,214,218,222,Pass,50
907,female,5,0,2009,5,School A,Teacher 1,16,english,62,59,209,215,217,Pass,52
908,male,4,0,2004,0,School B,Teacher 1,19,math,68,72,147,161,168,Pass Plus,85
908,male,4,0,2004,0,School B,Teacher 1,19,english,68,72,149,161,168,Pass Plus,85
908,male,4,0,2005,1,School B,Teacher 1,22,math,76,80,168,177,185,Pass,77
908,male,4,0,2005,1,School B,Teacher 1,22,english,76,80,171,183,189,Pass Plus,93
908,male,4,0,2006,2,School B,Teacher 1,25,math,63,80,186,199,205,Pass Plus,97
908,male,4,0,2006,2,School B,Teacher 1,25,english,63,80,187,194,198,Pass,83
908,male,4,0,2007,3,School B,Teacher 2,29,math,84,75,195,200,206,Pass,57
908,male,4,0,2007,3,School B,Teacher 2,29,english,84,75,199,205,209,Pass,79
908,male,4,0,2008,4,School B,Teacher 2,32,math,58,75,215,222,228,Pass Plus,91
908,male,4,0,2008,4,School B,Teacher 2,32,english,58,75,208,211,213,Pass,83
908,male,4,0,2009,5,School B,Teacher 3,36,math,84,70,214,223,228,Pass,81
908,male,4,0,2009,5,School B,Teacher 3,36,english,84,70,213,217,219,Pass,76
909,male,5,1,2004,0,School B,Teacher 2,20,math,35,49,134,147,155,Fail,23
909,male,5,1,2004,0,School B,Teacher 2,20,english,35,49,140,152,159,Pass,52
909,male,5,1,2005,1,School B,Teacher 2,23,math,40,54,157,170,177,Fail,33
909,male,5,1,2005,1,School B,Teacher 2,23,english,40,54,162,174,180,Pass,56
909,male,5,1,2006,2,School B,Teacher 1,25,math,40,59,173,185,191,Fail,36
909,male,5,1,2006,2,School B,Teacher 1,25,english,40,59,178,185,189,Pass,44
909,male,5,1,2007,3,School B,Teacher 3,30,math,48,54,187,196,201,Pass,41
909,male,5,1,2007,3,School B,Teacher 3,30,english,48,54,190,199,201,Pass,52
909,male,5,1,2008,4,School B,Teacher 3,33,math,45,59,201,210,214,Fail,37
909,male,5,1,2008,4,School B,Teacher 3,33,english,45,59,201,208,211,Pass,74
909,male,5,1,2009,5,School B,Teacher 1,34,math,53,64,209,213,216,Fail,22
909,male,5,1,2009,5,School B,Teacher 1,34,english,53,64,210,215,217,Pass,54
910,male,1,0,2004,0,School A,Teacher 3,3,math,80,62,152,169,176,Pass Plus,91
910,male,1,0,2004,0,School A,Teacher 3,3,english,80,62,145,157,164,Pass Plus,87
910,male,1,0,2005,1,School A,Teacher 3,6,math,90,70,173,182,189,Pass Plus,97
910,male,1,0,2005,1,School A,Teacher 3,6,english,90,70,167,178,185,Pass,84
910,male,1,0,2006,2,School A,Teacher 1,7,math,75,70,193,200,206,Pass Plus,91
910,male,1,0,2006,2,School A,Teacher 1,7,english,75,70,182,192,196,Pass Plus,87
910,male,1,0,2007,3,School A,Teacher 3,12,math,85,70,198,204,210,Pass Plus,92
910,male,1,0,2007,3,School A,Teacher 3,12,english,85,70,196,201,204,Pass,69
910,male,1,0,2008,4,School A,Teacher 1,13,math,70,65,216,220,225,Pass Plus,100
910,male,1,0,2008,4,School A,Teacher 1,13,english,70,65,203,208,211,Pass,78
910,male,1,0,2009,5,School A,Teacher 3,18,math,80,65,219,223,227,Pass,76
910,male,1,0,2009,5,School A,Teacher 3,18,english,80,65,211,215,217,Pass,73
911,male,3,1,2004,0,School A,Teacher 2,2,math,48,62,139,153,161,Pass,62
911,male,3,1,2004,0,School A,Teacher 2,2,english,48,62,145,157,165,Pass,84
911,male,3,1,2005,1,School A,Teacher 3,6,math,56,70,161,171,178,Pass,42
911,male,3,1,2005,1,School A,Teacher 3,6,english,56,70,167,178,184,Pass,84
911,male,3,1,2006,2,School A,Teacher 3,9,math,43,70,178,190,195,Pass,68
911,male,3,1,2006,2,School A,Teacher 3,9,english,43,70,183,190,194,Pass,73
911,male,3,1,2007,3,School A,Teacher 2,11,math,61,65,187,197,202,Pass,47
911,male,3,1,2007,3,School A,Teacher 2,11,english,61,65,194,199,202,Pass,49
911,male,3,1,2008,4,School A,Teacher 2,14,math,48,60,205,212,217,Pass,58
911,male,3,1,2008,4,School A,Teacher 2,14,english,48,60,202,207,209,Pass,41
911,male,3,1,2009,5,School A,Teacher 2,17,math,61,60,210,218,223,Pass,57
911,male,3,1,2009,5,School A,Teacher 2,17,english,61,60,209,213,215,Pass,42
912,female,4,0,2004,0,School C,Teacher 1,37,math,53,56,141,154,162,Pass,61
912,female,4,0,2004,0,School C,Teacher 1,37,english,53,56,143,151,158,Pass,53
912,female,4,0,2005,1,School C,Teacher 1,40,math,58,51,163,172,180,Pass,48
912,female,4,0,2005,1,School C,Teacher 1,40,english,58,51,161,170,175,Fail,32
912,female,4,0,2006,2,School C,Teacher 1,43,math,48,46,179,187,193,Fail,37
912,female,4,0,2006,2,School C,Teacher 1,43,english,48,46,173,180,184,Fail,25
912,female,4,0,2007,3,School C,Teacher 1,46,math,53,41,189,200,205,Pass,55
912,female,4,0,2007,3,School C,Teacher 1,46,english,53,41,184,195,197,Fail,25
912,female,4,0,2008,4,School C,Teacher 1,49,math,56,49,203,212,217,Pass,63
912,female,4,0,2008,4,School C,Teacher 1,49,english,56,49,197,204,207,Fail,32
912,female,4,0,2009,5,School C,Teacher 1,52,math,61,54,213,221,225,Pass,69
912,female,4,0,2009,5,School C,Teacher 1,52,english,61,54,207,213,215,Fail,30
913,male,4,0,2004,0,School C,Teacher 2,38,math,83,87,154,164,172,Pass Plus,100
913,male,4,0,2004,0,School C,Teacher 2,38,english,83,87,156,172,179,Pass Plus,99
913,male,4,0,2005,1,School C,Teacher 3,42,math,83,95,174,184,191,Pass Plus,99
913,male,4,0,2005,1,School C,Teacher 3,42,english,83,95,182,193,200,Pass Plus,92
913,male,4,0,2006,2,School C,Teacher 3,45,math,78,95,189,196,202,Pass Plus,89
913,male,4,0,2006,2,School C,Teacher 3,45,english,78,95,200,203,208,Pass Plus,100
913,male,4,0,2007,3,School C,Teacher 1,46,math,78,90,200,212,218,Pass Plus,100
913,male,4,0,2007,3,School C,Teacher 1,46,english,78,90,208,226,229,Pass Plus,97
913,male,4,0,2008,4,School C,Teacher 1,49,math,86,98,212,224,229,Pass Plus,100
913,male,4,0,2008,4,School C,Teacher 1,49,english,86,98,229,234,236,Pass Plus,100
913,male,4,0,2009,5,School C,Teacher 1,52,math,86,98,227,233,239,Pass Plus,100
913,male,4,0,2009,5,School C,Teacher 1,52,english,86,98,236,239,241,Pass Plus,100
914,male,4,0,2004,0,School C,Teacher 3,39,math,19,18,126,141,149,Fail,2
914,male,4,0,2004,0,School C,Teacher 3,39,english,19,18,128,141,148,Fail,0
914,male,4,0,2005,1,School C,Teacher 1,40,math,24,23,151,159,166,Fail,6
914,male,4,0,2005,1,School C,Teacher 1,40,english,24,23,151,159,164,Fail,0
914,male,4,0,2006,2,School C,Teacher 2,44,math,14,18,167,174,180,Fail,0
914,male,4,0,2006,2,School C,Teacher 2,44,english,14,18,160,173,177,Fail,0
914,male,4,0,2007,3,School C,Teacher 1,46,math,19,23,176,188,192,Fail,14
914,male,4,0,2007,3,School C,Teacher 1,46,english,19,23,177,188,191,Fail,15
914,male,4,0,2008,4,School C,Teacher 2,50,math,22,31,189,193,197,Fail,0
914,male,4,0,2008,4,School C,Teacher 2,50,english,22,31,190,193,196,Fail,0
914,male,4,0,2009,5,School C,Teacher 1,52,math,14,26,200,207,211,Fail,1
914,male,4,0,2009,5,School C,Teacher 1,52,english,14,26,196,202,204,Fail,0
915,male,5,1,2004,0,School A,Teacher 2,2,math,46,47,138,152,160,Pass,43
915,male,5,1,2004,0,School A,Teacher 2,2,english,46,47,140,152,159,Pass,58
915,male,5,1,2005,1,School A,Teacher 1,4,math,54,55,161,174,181,Pass,66
915,male,5,1,2005,1,School A,Teacher 1,4,english,54,55,161,174,181,Pass,67
915,male,5,1,2006,2,School A,Teacher 3,9,math,51,60,178,189,195,Pass,63
915,male,5,1,2006,2,School A,Teacher 3,9,english,51,60,178,186,190,Pass,50
915,male,5,1,2007,3,School A,Teacher 2,11,math,59,55,190,200,205,Pass,54
915,male,5,1,2007,3,School A,Teacher 2,11,english,59,55,190,196,198,Pass,44
915,male,5,1,2008,4,School A,Teacher 3,15,math,56,50,205,214,218,Pass,76
915,male,5,1,2008,4,School A,Teacher 3,15,english,56,50,198,201,203,Fail,29
915,male,5,1,2009,5,School A,Teacher 2,17,math,64,45,213,221,225,Pass,71
915,male,5,1,2009,5,School A,Teacher 2,17,english,64,45,204,209,212,Fail,19
916,female,3,0,2004,0,School C,Teacher 2,38,math,67,67,146,157,165,Pass,83
916,female,3,0,2004,0,School C,Teacher 2,38,english,67,67,146,160,166,Pass,84
916,female,3,0,2005,1,School C,Teacher 3,42,math,67,75,168,177,185,Pass,84
916,female,3,0,2005,1,School C,Teacher 3,42,english,67,75,169,180,187,Pass Plus,88
916,female,3,0,2006,2,School C,Teacher 1,43,math,62,75,182,190,195,Pass,71
916,female,3,0,2006,2,School C,Teacher 1,43,english,62,75,185,192,196,Pass,83
916,female,3,0,2007,3,School C,Teacher 3,48,math,62,70,194,202,207,Pass,80
916,female,3,0,2007,3,School C,Teacher 3,48,english,62,70,196,206,210,Pass Plus,97
916,female,3,0,2008,4,School C,Teacher 2,50,math,62,78,205,211,216,Pass,54
916,female,3,0,2008,4,School C,Teacher 2,50,english,62,78,210,212,215,Pass,84
916,female,3,0,2009,5,School C,Teacher 3,54,math,57,73,215,222,226,Pass,81
916,female,3,0,2009,5,School C,Teacher 3,54,english,57,73,215,222,224,Pass Plus,93
917,male,3,0,2004,0,School C,Teacher 1,37,math,61,66,143,155,163,Pass,64
917,male,3,0,2004,0,School C,Teacher 1,37,english,61,66,146,154,161,Pass,60
917,male,3,0,2005,1,School C,Teacher 2,41,math,61,61,165,177,184,Pass,74
917,male,3,0,2005,1,School C,Teacher 2,41,english,61,61,164,178,184,Pass,75
917,male,3,0,2006,2,School C,Teacher 2,44,math,61,69,180,188,193,Pass,55
917,male,3,0,2006,2,School C,Teacher 2,44,english,61,69,182,191,196,Pass,83
917,male,3,0,2007,3,School C,Teacher 3,48,math,56,69,194,201,206,Pass,66
917,male,3,0,2007,3,School C,Teacher 3,48,english,56,69,196,206,209,Pass Plus,85
917,male,3,0,2008,4,School C,Teacher 1,49,math,61,77,204,213,218,Pass,71
917,male,3,0,2008,4,School C,Teacher 1,49,english,61,77,209,214,217,Pass Plus,92
917,male,3,0,2009,5,School C,Teacher 1,52,math,64,77,215,221,225,Pass,63
917,male,3,0,2009,5,School C,Teacher 1,52,english,64,77,216,220,223,Pass Plus,87
918,male,2,0,2004,0,School B,Teacher 3,21,math,87,78,156,167,174,Pass Plus,100
